#F 02_03_setup.dat
#E 1454539891
#D Wed Feb 03 16:51:31 2016
#C Setup with new A stage  User = usaxs
#H0  SR_current  SR_fill  SR_status  SR_mode  SR_fb  SR_fbH  SR_fbV  SR_topUp  barometer_mbar
#H1  SR_BPM_HP  SR_BPM_VP  SR_BPM_HA  SR_BPM_VA  ID_gap  ID_E  ID_harmonic  ID_taperGap  ID_taperE
#H2  FE_XBPM_HP  FE_XBPM_VP  FE_XBPM_HA  FE_XBPM_VA
#H3  DCM_energy  DCM_lambda  UND_energy  UND_tracking  UND_offset  mrEnc  arEnc
#H4  mrCenter  arCenter  msrCenter  asrCenter  Scan_Al_Filter  Scan_Ti_Filter
#H5  I0AmpGain  I00AmpGain
#H6  UPD2mode  UPD2range  UPD2vfc  UPD2gain  UPD2selected  UPDsize
#H7  UPD2gain1  UPD2bkg1  UPD2bkgErr1
#H8  UPD2gain2  UPD2bkg2  UPD2bkgErr2
#H9  UPD2gain3  UPD2bkg3  UPD2bkgErr3
#H10  UPD2gain4  UPD2bkg4  UPD2bkgErr4
#H11  UPD2gain5  UPD2bkg5  UPD2bkgErr5
#H12  thickness  ARenc_0  SAD  SDD  CCD_DX  CCD_DY
#H13  DIODE_DX  DIODE_DY  UATERM  sampleYstep
#H14  USAXSPinT_Measure  USAXSPinT_AyPosition  USAXSPinT_Time  USAXSPinT_pinCounts  USAXSPinT_pinGain  USAXSPinT_I0Counts  USAXSPinT_I0Gain

#O0 unused0  mx  my  WAXS_X  ax  un5  az  unused7
#O1 msx  msy  ART50-100  asy  ion_ch  tcam  cam_y  cam_focus
#O2 sx  sy  dx  un19  uslitvercen  uslithorcen  uslitverap  uslithorap
#O3 pin_x  pin_z  GSlit_outb  GSlit_inb  GSlit_top  GSlit_bot  unused30  pin_y
#O4 USAXS.a2rp  USAXS.m2rp  USAXS.asrp  USAXS.msrp  mr  unused37  mst  ast
#O5 msr  asr  unused42  unused43  ar  ay  dy  un47
#O6 un48  un49  un50  un51  un52  en  
#o0 un0 mx my waxsx ax un5 az un7
#o1 msx msy art asy ion_ch tcam camy camf
#o2 sx sy dx un19 uslvcen uslhcen uslvap uslhap
#o3 pin_x pin_z gslout gslinb gsltop gslbot un30 pin_y
#o4 a2rp m2rp asrp msrp mr un37 mst ast
#o5 msr asr un42 un43 ar ay dy un47
#o6 un48 un49 un50 un51 un52 en 

#J0 seconds  I0  I00  USAXS_PD  TR_diode  
#j0 sec I0 I00 upd2 trd 

#C Wed Feb 03 16:51:38 2016.  do ./usaxs.mac.
#C Wed Feb 03 16:51:38 2016.  do USAXS_conf.mac.
#C Wed Feb 03 16:51:38 2016.  do ./USAXS_user_macros.mac.
#C Wed Feb 03 16:51:38 2016.  do ~/spec/macros/local/usaxs_startscan.mac.
#C Wed Feb 03 16:51:40 2016.  USAXS I0 dark current range 5 = 983 +/- 19.5576 c/s.
#C Wed Feb 03 16:51:40 2016.  USAXS I00 dark current range 5 = 1959 +/- 26.0768 c/s.
#C Wed Feb 03 16:51:40 2016.  USAXS TRD dark current range 5 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:41 2016.  USAXS I0 dark current range 4 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:41 2016.  USAXS I00 dark current range 4 = 1800 +/- 0 c/s.
#C Wed Feb 03 16:51:41 2016.  USAXS TRD dark current range 4 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:42 2016.  USAXS I0 dark current range 3 = 83 +/- 8.3666 c/s.
#C Wed Feb 03 16:51:42 2016.  USAXS I00 dark current range 3 = 1789 +/- 2.23607 c/s.
#C Wed Feb 03 16:51:42 2016.  USAXS TRD dark current range 3 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:44 2016.  USAXS I0 dark current range 2 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:44 2016.  USAXS I00 dark current range 2 = 1786 +/- 5.47723 c/s.
#C Wed Feb 03 16:51:44 2016.  USAXS TRD dark current range 2 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:45 2016.  USAXS I0 dark current range 1 = 130 +/- 0 c/s.
#C Wed Feb 03 16:51:45 2016.  USAXS I00 dark current range 1 = 1792 +/- 4.47214 c/s.
#C Wed Feb 03 16:51:45 2016.  USAXS TRD dark current range 1 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:48 2016.  USAXS upd2 FemtoPD dark current range 5 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:50 2016.  USAXS upd2 FemtoPD dark current range 4 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:51 2016.  USAXS upd2 FemtoPD dark current range 3 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:52 2016.  USAXS upd2 FemtoPD dark current range 2 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:54 2016.  USAXS upd2 FemtoPD dark current range 1 = 5 +/- 0 c/s.
#C Wed Feb 03 16:51:54 2016.  Runing preUSAXStune since it was requested on start of the measurements. .
#C Wed Feb 03 16:51:54 2016.  Moving USAXS slits and guard slits to correct place.
#C Wed Feb 03 16:51:59 2016.  Ready for USAXS mode.
#C Wed Feb 03 16:52:00 2016.  Moving USAXS slits and guard slits to correct place.
#C Wed Feb 03 16:52:01 2016.  tuning USAXS motor mr.

#S 1  ascan  mr 10.3467 10.3426  30 0.1
#D Wed Feb 03 16:52:03 2016
#T 0.1  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 20 -3.90625e-05 -4 -48 -0.1 210 17.075
#P1 5.894899e-07 5.00006 -22.7 6.93867 0 -35 -1.2485 -0.407
#P2 12.5 0 67.53375 26.355 7.4e-05 8e-06 0.8001865 1.499983
#P3 -0.001041 30.00124 1.1 -1.1 0.6 -0.6 0.000245 260
#P4 3.5425 6.795 7.7025 5.005 10.34465 0 0 0
#P5 7.6 17.17188 -8.67896 -0.351 10.318091 0 18.475664 0
#P6 0 0 0 0 0 18 
#C tuning USAXS motor mr
#V0 102.23 0 1 0 1 1 1 1 981.665
#V1 -0.0201432 0.110706 28.0838 11.7067 0 0 0 0.000854549 0.00175667
#V2 1.83571 -2.97314 -111.148 153.235
#V3 18 0.688801 18.1723 1 0.2 10.4046 10.318091
#V4 10.3446 10.3181 5.00486 7.70323 0 0
#V5 10000000 1000000000
#V6 0 0 100000 1.0e+04 1 5.5
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 5 0
#V11 1.0e+12 5 0
#V12 1 10.3181 207 880 0 35.81
#V13 67.5337 18.4757 1 
#V14 1 9.64929 3 2999962 1000000000 2193185 10000000
#N 18
#L mr    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  Und_E  Epoch  seconds  I00  USAXS_PD  TR_diode  I0  I0
6.895  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172309 47.187 0.05 86 7199 6173 30453 30453
6.845  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 47.492 0.05 79 15810 9690 38645 38645
6.795  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 47.792 0.05 73 24375 12740 45965 45965
6.745  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 48.111 0.05 71 30625 13114 46798 46798
6.695  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 48.401 0.05 77 25988 9835 39073 39073
6.645  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 48.692 0.05 81 17131 6072 30056 30056
6.595  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 48.908 0.05 90 3364 1703 19809 19809
6.545  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172309 49.207 0.05 97 810 1 9258 9258
6.495  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 49.515 0.05 99 290 1 4037 4037
6.445  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172309 49.797 0.05 99 115 1 1886 1886
6.395  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 49.999 0.05 99 54 1 1027 1027
6.345  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 50.219 0.05 99 31 1 607 607
6.295  0.000 18.476 10.318091 1 5 537525 0.00053752 1e+07 1e+09 18.172565 50.503 0.05 100 20 1 378 378
#C Wed Feb 03 16:52:22 2016.  setting motor m2rp to 6.78189.
#C Wed Feb 03 16:52:23 2016.  Tunning motor Ar, starting condition is 10.3181.
#C Wed Feb 03 16:52:23 2016.  tuning USAXS motor ar.

#S 3  ascan  ar 10.3171 10.3191  30 0.1
#D Wed Feb 03 16:52:25 2016
#T 0.1  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 20 -3.90625e-05 -4 -48 -0.1 210 17.075
#P1 5.894899e-07 5.00006 -22.7 6.93867 0 -35 -1.2485 -0.407
#P2 12.5 0 67.53375 26.355 7.4e-05 8e-06 0.8001865 1.499983
#P3 -0.001041 30.00124 1.1 -1.1 0.6 -0.6 0.000245 260
#P4 3.5425 6.7825 7.7025 5.005 10.34464 0 0 0
#P5 7.6 17.17188 -8.67896 -0.351 10.318091 0 18.475664 0
#P6 0 0 0 0 0 18 
#C tuning USAXS motor ar
#V0 102.168 0 1 0 1 1 1 1 981.669
#V1 -0.0198584 0.110738 28.1448 11.7337 0 0 0 0.000569699 0.0011673
#V2 1.83287 -2.97386 -110.839 153.339
#V3 18 0.688801 18.1726 1 0.2 10.4046 10.318091
#V4 10.3446 10.3181 5.00486 7.70323 0 0
#V5 10000000 1000000000
#V6 0 0 100000 1.0e+04 1 5.5
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 5 0
#V11 1.0e+12 5 0
#V12 1 10.3181 207 880 0 35.81
#V13 67.5337 18.4757 1 
#V14 1 9.64929 3 2999962 1000000000 2193185 10000000
#N 17
#L ar    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  Und_E  Epoch  seconds  I00  TR_diode  I0  USAXS_PD
10.317091  0.000 18.476 10.317091 1 30422 380275 0.00038027 1e+07 1e+09 18.172309 54.851 0.1 170 16825 70796 41
10.317158  0.000 18.476 10.317158 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 55.313 0.1 169 16613 70629 52
10.317224  0.000 18.476 10.317224 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 55.754 0.1 169 16607 70143 81
10.317291  0.000 18.476 10.317291 1 30422 380275 0.00038027 1e+07 1e+09 18.172309 56.205 0.1 169 16501 70200 220
10.317358  0.000 18.476 10.317358 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 56.636 0.1 169 16639 70220 886
10.317424  0.000 18.476 10.317424 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 57.094 0.1 169 16380 69724 3452
10.317491  0.000 18.476 10.317491 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 57.554 0.1 167 16213 69685 9586
10.317558  0.000 18.476 10.317558 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 58.003 0.1 166 16559 70249 17525
10.317624  0.000 18.476 10.317624 1 30422 380275 0.00038027 1e+07 1e+09 18.172309 58.455 0.1 161 16764 70952 25365
10.317691  0.000 18.476 10.317691 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 58.917 0.1 158 16833 71094 33623
10.317758  0.000 18.476 10.317758 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 59.367 0.1 157 16709 70926 41694
10.317824  0.000 18.476 10.317824 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 59.813 0.1 155 16674 71081 47765
10.317891  0.000 18.476 10.317891 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 60.289 0.1 154 16726 71176 49059
10.317958  0.000 18.476 10.317958 1 30422 380275 0.00038027 1e+07 1e+09 18.172309 60.719 0.1 154 16728 71126 48164
10.318024  0.000 18.476 10.318024 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 61.167 0.1 155 16827 71280 44214
10.318091  0.000 18.476 10.318091 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 61.615 0.1 157 16898 71259 37697
10.318158  0.000 18.476 10.318158 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 62.063 0.1 161 16641 70952 29722
10.318224  0.000 18.476 10.318224 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 62.396 0.1 163 16703 70742 21543
10.318291  0.000 18.476 10.318291 1 30422 380275 0.00038027 1e+07 1e+09 18.172309 62.825 0.1 165 16721 70813 13424
10.318358  0.000 18.476 10.318358 1 30422 380275 0.00038027 1e+07 1e+09 18.172309 63.265 0.1 167 16780 70633 6278
10.318424  0.000 18.476 10.318424 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 63.601 0.1 169 16656 70688 2327
10.318491  0.000 18.476 10.318491 1 30422 380275 0.00038027 1e+07 1e+09 18.172309 64.048 0.1 169 16993 71242 884
10.318558  0.000 18.476 10.318558 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 64.508 0.1 169 16993 71531 422
10.318624  0.000 18.476 10.318624 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 64.943 0.1 169 17127 71586 260
10.318691  0.000 18.476 10.318691 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 65.383 0.1 168 16980 71424 159
10.318758  0.000 18.476 10.318758 1 30422 380275 0.00038027 1e+07 1e+09 18.172309 65.838 0.1 168 17095 71565 106
10.318824  0.000 18.476 10.318824 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 66.307 0.1 168 17088 71485 77
10.318891  0.000 18.476 10.318891 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 66.747 0.1 169 17075 71580 58
10.318958  0.000 18.476 10.318958 1 30422 380275 0.00038027 1e+07 1e+09 18.172565 67.203 0.1 170 17061 71349 47
