#F ~/data/user6idd.dat
#E 1383072022
#D Tue Oct 29 13:40:22 2013
#C psic6IDD User = user6idd
#O0 Delta Eta Chi Phi Nu Mu tt_y tt_z
#O1 m1_om m1_chi m1_phi m2_om m2_chi m2_phi m1_filter mot43
#O2 m1_bend m2_bend m1_x m1_y m2_z xs zs ys
#O3 tta oma chia phia xm ym xd yd
#O4 sl1_t sl1_b sl1_o sl1_i sl2_t sl2_b sl2_o sl2_i
#O5 sl4_t sl4_b sl4_o sl4_i sl5_t sl5_b sl5_o sl5_i
#O6 sl3_t sl3_b sl3_o sl3_i sl3_r dummy aux_y aux_x_base
#O7 aux_th aux_x x_detector

#S 1 rotscan testing dummy 0 0 100 0.1 5
#D Tue Oct 29 14:05:53 2013
#T 0.1 (Seconds)
#G0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
#G1 1.54 1.54 1.54 90 90 90 4.079990459 4.079990459 4.079990459 90 90 90 1 0 0 0 1 0 60 30 0 0 0 0 60 30 0 -90 0 0 1.54 1.54
#G3 4.079990459 -6.865325574e-16 -6.561207576e-16 -3.041179982e-17 -4.079990459 2.49819112e-16 0 0 -4.079990459
#G4 0 0 0 0.1235653136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0 0 0 0 0 0 0 0 0 0 0 0
#Q 0 0 0
#P0 0 0 90 -3 0 0 700 700
#P1 2.162381 -0.12024 -0.909126 2.162131 -0.80976 -0.799578 86.365625 0
#P2 -5.99 -5.99 1 4.6500032 2.8633327e-05 0 0 0
#P3 0 0 0 0 0 -3.5 0 0
#P4 0.25 -0.25 0.25 -0.25 0.35 -0.35 0.35 -0.35
#P5 2 -2 2 -2 2.84 -1.16 0.845 -3.155
#P6 0 -5 0 0 0 0 0 -21.95
#P7 0 21.74875 0
#UE 100.339 0.123565 179.998 42.1688 (Energy in keV, Lambda in Angstroem, Undulator Gap + Energy)
#X 0 -273.15 (Temperature Setpoint in K and C)
#UX 0 0 1 100.339 (All Banks: Filter, Thickness in mm, Transmission, calculated for energy)
#UX1 0 0 1 0 (Bank 1:Filter, Thickness in mm, Transmission, calculated for energy)
#UX2 0 0 1 0 (Bank 2:Filter, Thickness in mm, Transmission, calculated for energy)
#UB 4.07999 -6.86533e-16 -6.56121e-16 -3.04118e-17 -4.07999 2.49819e-16 0 0 -4.07999
#N 25
#L dummy Time DelTime Index Dropped H K L DegK_reg DegK_sample Epoch Seconds RingCurrent moa mob coa cob MCA_Detector MCA_Total AD_ROI1_Total AD_ROI1_Max scu0_cur MCA_Compton Monitor Detector
#C Tue Oct 29 14:05:53 2013. Scan aborted after 0 points.

#S 2 rotscan testing dummy 0 0 100 0.1 5
#D Tue Oct 29 14:06:25 2013
#T 0.1 (Seconds)
#G0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
#G1 1.54 1.54 1.54 90 90 90 4.079990459 4.079990459 4.079990459 90 90 90 1 0 0 0 1 0 60 30 0 0 0 0 60 30 0 -90 0 0 1.54 1.54
#G3 4.079990459 -6.865325574e-16 -6.561207576e-16 -3.041179982e-17 -4.079990459 2.49819112e-16 0 0 -4.079990459
#G4 0 0 0 0.1235653136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0 0 0 0 0 0 0 0 0 0 0 0
#Q 0 0 0
#P0 0 0 90 -3 0 0 700 700
#P1 2.162381 -0.12024 -0.909126 2.162131 -0.80976 -0.799578 86.365625 0
#P2 -5.99 -5.99 1 4.6500032 2.8633327e-05 0 0 0
#P3 0 0 0 0 0 -3.5 0 0
#P4 0.25 -0.25 0.25 -0.25 0.35 -0.35 0.35 -0.35
#P5 2 -2 2 -2 2.84 -1.16 0.845 -3.155
#P6 0 -5 0 0 0 0 0 -21.95
#P7 0 21.74875 0
#UE 100.339 0.123565 179.998 42.1688 (Energy in keV, Lambda in Angstroem, Undulator Gap + Energy)
#X 0 -273.15 (Temperature Setpoint in K and C)
#UX 0 0 1 100.339 (All Banks: Filter, Thickness in mm, Transmission, calculated for energy)
#UX1 0 0 1 0 (Bank 1:Filter, Thickness in mm, Transmission, calculated for energy)
#UX2 0 0 1 0 (Bank 2:Filter, Thickness in mm, Transmission, calculated for energy)
#UB 4.07999 -6.86533e-16 -6.56121e-16 -3.04118e-17 -4.07999 2.49819e-16 0 0 -4.07999
#N 25
#L dummy Time DelTime Index Dropped H K L DegK_reg DegK_sample Epoch Seconds RingCurrent moa mob coa cob MCA_Detector MCA_Total AD_ROI1_Total AD_ROI1_Max scu0_cur MCA_Compton Monitor Detector
0 1383073593.034075 -0.000075 78 26 0 0 0 0 0 1571 0.1 0.0102 1 1 1 1 141 11699 0 0 -0.15259255 3848 1 0
0 1383073593.245451 -0.000451 80 29 0 0 0 0 0 1571 0.1 0.0102 1 1 1 1 141 11699 0 0 -0.15259255 3848 1 0
0 1383073593.418504 -0.000504 82 32 0 0 0 0 0 1571 0.1 0.0102 1 1 1 1 141 11699 0 0 -0.30518509 3848 1 0
0 1383073593.634928 0.000072 84 34 0 0 0 0 0 1571 0.1 0.0102 1 1 1 1 141 11699 0 0 -0.30518509 3848 1 0
0 1383073593.795867 0.000133 86 36 0 0 0 0 0 1571 0.1 0.0102 1 1 1 1 141 11699 0 0 -0.30518509 3848 1 0
0 1383073594.005156 -0.000156 88 38 0 0 0 0 0 1572 0.1 0.0102 1 1 1 1 141 11699 0 0 0.061037019 3848 1 0
0 1383073594.160503 -0.000503 89 38 0 0 0 0 0 1572 0.1 0.0102 1 1 1 1 141 11699 0 0 0.061037019 3848 1 0
0 1383073594.375008 -0.000008 91 41 0 0 0 0 0 1572 0.1 0.0102 1 1 1 1 141 11699 0 0 -0.091555528 3848 1 0
0 1383073594.528036 -0.000036 93 42 0 0 0 0 0 1572 0.1 0.0102 1 1 1 1 141 11699 0 0 -0.091555528 3848 1 0
0 1383073594.737089 -0.000089 95 45 0 0 0 0 0 1572 0.1 0.0102 1 1 1 1 141 11699 0 0 -0.091555528 3848 1 0
0 1383073594.908258 -0.000258 97 48 0 0 0 0 0 1573 0.1 0.0102 1 1 1 1 141 11699 0 0 0.18311106 3848 1 0
0 1383073595.126488 -0.000488 99 50 0 0 0 0 0 1573 0.1 0.0102 1 1 1 1 141 11699 0 0 0.18311106 3848 1 0
0 1383073595.267593 -0.000593 100 51 0 0 0 0 0 1573 0.1 0.0102 1 1 1 1 141 11699 0 0 0.18311106 3848 1 0
0 1383073595.478344 -0.000344 102 52 0 0 0 0 0 1573 0.1 0.0102 1 1 1 1 141 11699 0 0 0 3848 1 0
#R 2 
